371	2374
214	3829
3466	3704
1881	3424
2515	8457
14648	14722
3753	10710
410	2416
13292	18042
9431	12920
339	1813
466	8898
680	9886
891	1080
2998	7332
630	839
363	3748
4542	8766
1257	2469
201	6104
457	901
18395	18458
207	1955
662	3441
8867	9158
12	2189
1909	8546
591	2451
3704	4500
9165	14031
1683	1954
848	950
1729	3829
2319	8629
2007	7256
99	1699
578	9305
16225	16226
998	8388
1	1038
3780	3809
14267	14268
34	2135
2051	4106
2664	7086
139	4559
223	1680
911	4065
1154	4578
6476	10399
95	1783
8037	16087
1085	3197
363	1706
10449	17364
1025	8885
964	3439
141	312
214	10574
10165	10391
3	335
346	1940
2012	11784
1080	6980
8845	9158
458	6424
507	9013
547	8871
328	2528
524	9092
95	3713
12824	16362
388	2827
2463	9063
1815	4506
1749	1821
2424	7247
1486	9447
2663	2677
5635	14623
302	582
13756	17311
972	2693
6	1981
448	956
3558	9556
3770	3814
537	9162
13	2320
975	2736
3794	10638
108	2702
850	3483
1211	8148
7069	8828
762	869
137	3466
10810	14198
948	2140
410	645
1831	3872
1670	7157
6435	15309
4534	4544
1097	10164
2314	2319
412	7332
869	6859
2355	3933
7268	10748
2311	3063
2046	2739
214	6618
3680	8086
10213	12653
2828	2831
5762	5948
1694	1844
124	1841
14146	14675
4724	8479
560	1290
60	199
2014	2376
2942	3874
80	3593
5227	9226
11782	16081
235	1387
329	2431
8658	8664
9106	9133
851	879
3715	4781
36	59
214	1736
2581	3131
306	6991
8736	10396
707	9998
3786	8836
7414	8386
144	651
3933	9365
80	199
299	942
2078	2115
547	730
6171	11871
306	2290
630	1019
4964	5688
916	3213
14803	17471
4	28
214	10546
651	4899
3350	5223
1555	3065
560	956
312	528
4595	9243
329	638
343	7305
9	2046
1065	9919
1251	10174
1755	1812
3713	3794
1030	3057
10552	13182
3811	8742
231	5983
2756	3708
5932	5957
730	9028
3516	7132
1759	6997
237	375
412	3206
1898	7225
106	2138
904	3238
376	998
312	1081
777	7943
23	2605
363	3624
835	3763
3721	10213
1793	1856
2801	2815
434	4942
4796	4804
975	2053
4837	4845
2099	2100
9	2036
2009	2564
730	920
3780	4139
348	2034
6226	11383
1788	1851
13073	14472
1725	6279
347	2350
3770	8752
3814	12698
730	2080
12	1832
23	2591
511	632
6479	6480
28	2816
14728	18369
2359	2360
725	2653
6025	6053
214	6732
214	8495
4574	6976
16002	16003
2515	8604
3274	8464
12961	15563
9109	13378
8243	13633
141	4751
3	920
174	5980
1926	2531
1903	1935
13125	18188
2100	2992
277	363
1836	1841
6671	10827
60	2650
6016	15092
5254	12759
412	8382
6924	8472
10118	10578
123	248
946	2535
13034	17110
6893	9493
2948	6524
1677	8950
13485	14930
630	4046
3809	6480
363	1937
2978	12206
12748	17275
10492	14410
173	2348
524	6685
327	730
329	3816
1963	11715
75	838
362	2009
1032	4819
5947	15059
730	2279
992	7230
168	956
53	3293
10010	17158
5918	11454
11205	11409
342	845
1980	2425
1080	1527
1087	3811
214	6705
2916	2919
101	1795
8668	10110
718	2620
1763	11512
9444	10836
9300	9301
2776	2947
312	4564
1058	3960
2693	11868
242	327
7220	9666
4511	6172
13509	16436
2636	4334
6447	9962
352	492
214	8481
1419	10696
2733	6032
93	339
412	2656
4237	8584
412	8389
9869	13890
185	328
423	1683
558	9285
2111	3832
214	15961
6444	10786
2615	2636
729	2941
4155	8819
774	3703
434	6788
13102	15820
2139	3084
342	3511
507	863
8836	12710
1751	1774
524	4362
5108	10671
3100	8769
6234	12799
918	925
10464	12739
418	1085
207	3223
4170	8193
116	4111
2564	3319
370	5032
3809	10386
2314	11947
726	3844
812	1320
152	585
642	920
401	6574
386	2448
1066	3193
349	2898
10256	14014
46	3167
386	2135
6508	8460
3064	3439
4575	8695
14552	14553
44	3141
46	3206
13991	14041
13403	13488
8968	15674
99	1808
945	8991
786	2038
1714	1816
214	9452
711	2143
5314	11153
4368	13190
5739	14713
3	1903
207	1622
28	188
59	1837
1019	2616
12223	14836
1452	11331
291	363
2781	7381
925	2561
2104	2142
697	1684
3993	17148
3916	3941
8851	16555
1105	7834
1547	8061
4271	10282
312	2105
642	2577
3352	8120
1838	11498
363	2910
7072	15759
1423	9726
16215	17503
2649	3926
651	1724
1724	6079
3743	3757
13847	13848
373	2455
138	363
591	1225
815	2944
2764	8466
341	652
1931	2613
304	3727
6472	10430
123	257
2948	4795
3740	6438
295	1055
17317	17319
1333	8464
194	3164
1097	7095
630	1133
341	7292
75	3499
312	1930
1727	2577
412	1821
2230	2874
1645	8543
984	9831
1	342
1427	1784
4100	6147
322	4189
5232	12718
3841	7234
2626	2677
137	4477
10214	12742
2355	3925
1821	3868
122	3719
975	1829
14224	16459
524	831
132	3412
262	1085
1767	3714
14515	14682
2373	2378
2749	6145
4010	8812
2580	3343
2405	2418
7713	16060
1914	3156
2730	2733
59	3336
456	745
716	2527
2046	4518
4675	5910
1931	3704
1702	5038
15868	15869
4060	10143
10071	11419
478	2589
3780	4120
3426	10468
24	753
299	4061
615	2451
5567	8829
1516	3250
726	1164
2764	4846
1168	11198
970	4834
730	1712
1781	9068
379	1421
412	1685
59	188
725	6577
4776	10541
6478	6479
139	4531
946	999
2417	2418
8895	10594
1696	1854
1758	2493
7371	8385
166	1589
401	3682
942	1024
214	11768
4087	4091
3289	9531
188	379
8660	10098
28	463
3772	12766
8392	10696
293	2392
214	462
0	281
10541	10542
6795	15645
608	9491
75	3489
412	3596
868	10634
10546	16559
10908	13156
2075	6308
6444	6450
188	6051
877	4679
3576	7135
13996	13997
8690	8691
1686	4753
651	3164
6883	15697
856	2037
363	6717
630	6252
630	4357
8839	10420
3787	10635
599	642
401	8329
3744	12682
805	9160
4095	6509
2554	3686
4428	4430
1081	2494
5909	10365
164	4106
783	1053
311	3208
10709	16569
3770	3804
1708	1856
2656	4491
12769	13496
2824	8367
12767	13474
8017	8623
14727	17103
1804	11548
214	6822
1095	5816
2958	4840
1545	2024
143	4149
14286	14289
17401	18154
3770	5376
149	331
483	4550
214	13433
214	6012
2423	6309
738	5930
214	4607
5788	6432
3	1796
2871	8205
13788	14752
5251	10482
835	3809
2551	7079
946	9222
484	1080
1979	2992
651	3475
696	9963
690	923
166	322
188	2451
95	231
214	12166
212	1816
10730	15215
1686	11426
214	10281
2024	2494
1797	2465
4862	10103
483	2654
630	4966
249	373
3017	8700
910	10805
2206	7697
3656	10444
1889	1901
7036	12680
79	3561
9955	11010
2451	4032
33	2978
3	1829
1061	6281
3946	9251
9338	11254
278	6525
342	2871
975	2097
630	1248
9193	16738
173	2547
347	1002
483	8094
149	299
5518	14495
4518	8517
214	3921
1555	3095
3870	3984
1742	1860
11876	11877
3612	5101
4575	10078
1678	8188
630	2632
2602	2833
107	297
2135	3346
9102	10201
240	272
1839	2549
13865	16612
10099	10105
342	6172
792	9717
3672	5944
311	406
686	4177
609	1088
28	354
6962	15151
1032	7608
3787	9185
3289	12282
935	4553
2114	2870
1743	2902
3358	3363
5039	13570
3511	4723
12347	12471
853	8393
1827	2779
1339	2519
8866	12681
4797	6361
946	3067
2868	11175
378	884
3082	3431
1720	2190
11039	17631
312	7126
2547	6950
120	4366
2720	3869
3139	5947
3424	4532
1709	3577
2514	5213
13762	14297
4871	13413
3690	4477
3204	5208
388	2802
7093	9237
10456	11157
971	3577
8811	15497
10983	10991
11345	16305
713	723
4166	10598
10545	14834
2212	4105
322	4566
214	18313
412	3271
651	922
1839	2355
247	3393
99	1789
870	3697
849	9068
4847	4962
401	2445
410	5171
950	3832
4246	8031
10315	10320
2513	4637
5057	13591
2054	2607
13846	14970
630	4486
363	4567
214	12509
262	918
10625	11118
262	1024
4579	4653
10005	16979
6829	11175
5345	9212
4133	5816
2442	2674
3770	10670
10567	14365
366	3283
3422	6108
2564	6366
3181	12380
651	2244
2950	4791
7389	11362
2305	7118
8812	10664
5683	10188
240	367
1643	7611
6392	7970
8861	10787
2502	3218
4630	6725
524	2785
4110	4543
1366	2787
1055	11080
48	2570
7400	9441
2480	2862
10792	12935
3778	3785
7862	12437
1080	1674
79	418
386	716
12464	14083
2374	2604
905	6102
1794	3627
5528	10353
2913	3004
586	9342
783	1387
16919	17307
2100	2189
363	2911
73	1754
1555	5763
630	9577
91	3005
13405	16829
845	6081
3696	10719
8642	10540
8732	16433
2235	6070
2175	2448
1860	1893
1085	2549
286	1780
3830	12849
6043	12015
724	10103
8656	8693
916	4000
960	10890
3400	11844
1837	4099
4100	7678
269	286
214	1707
10390	10670
702	1024
457	3062
255	906
1055	5950
13229	13935
6463	9185
350	630
1752	1866
8827	10590
9221	10464
59	354
1788	6002
3688	3689
2229	8172
214	3809
2375	3001
1168	11202
2985	7580
257	1022
560	9292
3107	4107
7541	15975
214	7929
664	1495
3146	6327
201	2024
341	6572
4498	5830
1142	1180
630	3869
3770	3774
124	3713
1752	2843
4402	6221
3556	12596
1686	4737
214	6640
53	3297
3768	6442
235	278
410	761
12826	15007
2898	9577
1882	3130
1931	2465
47	2813
412	8385
214	3911
998	6656
139	3094
398	2637
1823	2019
368	2726
1441	7543
306	651
4501	9407
1237	8595
16571	17277
2450	10163
11871	17885
806	3713
1694	2739
3183	11628
16545	17009
7130	10513
9454	12608
1953	6039
2489	2495
188	3211
10289	10970
630	8330
6439	8865
1024	10229
4161	10002
1313	4215
199	1889
10115	11607
2577	6577
3336	3787
21	2056
1270	2444
453	7189
2073	11596
8811	8900
269	6502
10333	11886
1097	1115
2076	4028
128	243
3218	3244
66	3224
2401	7247
3976	8768
2425	4830
4091	11537
2360	2914
1964	2366
961	10892
2727	7921
1095	3781
44	401
70	541
12686	14217
780	4391
1473	4606
1097	6365
733	1982
55	1022
312	1684
1025	10432
2453	11881
1580	8727
483	8948
4143	10642
8834	9185
2820	7210
1030	6308
5083	6499
2118	2882
1812	1902
2055	2056
4169	6726
214	2633
2075	2547
3743	12677
341	4427
8851	10366
7639	10115
524	4184
13164	16378
992	2324
1660	9031
299	6756
2304	4864
2243	3832
812	1511
10614	11120
126	2135
214	4411
223	3703
13663	14235
2955	12135
23	2135
2882	6044
975	6161
9632	11435
1013	1015
1768	2143
11941	14380
410	5881
479	628
1024	2753
1389	5133
5120	13290
40	363
214	11113
412	1803
312	3863
5923	6484
10402	10478
10616	10692
3064	3097
630	1686
478	1860
9648	14840
120	2835
513	2478
11040	11736
946	2787
1876	2656
998	2037
3794	3810
214	11837
1040	2498
207	2002
101	1882
245	387
6480	8836
812	1756
8855	10633
312	7022
299	862
3031	4600
448	7137
4220	13108
1276	9202
2173	9416
5524	10366
3056	4161
3762	3789
10629	12782
946	5167
2807	2815
777	2150
1024	2547
10649	17462
5080	13623
1837	6172
75	226
312	7106
1340	8474
528	714
299	6762
5303	6336
10343	15014
1722	1779
291	6576
363	8156
11975	16451
2132	11602
4397	13215
5706	14693
103	3920
1221	11236
10952	17429
2414	2423
2431	2436
2909	6507
910	10627
4143	4151
1781	11524
1789	3710
214	1939
312	500
3819	9415
6444	15329
1097	4465
642	8604
434	726
5123	7652
1733	2469
2721	6963
2549	3863
809	10395
1683	6072
401	851
447	1677
14339	16593
123	2999
851	4787
696	1110
408	6529
5518	14498
201	6115
3902	3933
214	972
0	400
2311	6161
3804	7093
2095	3363
6429	10490
2749	3154
4867	8599
304	2833
4917	10103
2530	3718
905	2002
2970	6801
2642	3826
994	10973
139	458
691	9523
724	9711
8374	11809
16745	18558
10429	13942
214	3892
2494	7058
290	6568
214	5732
1876	11478
19	2426
412	7297
3713	6771
9608	10466
3464	6555
3	1799
3780	3806
850	1738
1931	2818
14800	14801
1354	9216
3467	4479
1761	9045
3794	6448
6678	8813
6474	15399
6643	9449
780	1747
1734	1821
1095	3752
711	3204
716	5499
809	6468
922	2405
2654	5153
1087	10548
2138	2708
247	2014
2543	3084
218	6208
2079	2080
1025	3056
401	1040
360	3180
342	1851
1125	11168
1739	1914
916	5270
9126	13843
1747	3192
2544	4108
434	4046
1024	2209
630	5151
4409	6424
7771	8474
1789	1794
306	6978
8536	13584
11948	14569
4629	7234
214	342
294	2924
5608	14600
998	1022
4231	4758
433	520
1925	11583
1850	6134
8690	8944
560	4732
2063	3173
9910	9912
4629	13308
304	1002
214	4845
634	2075
524	5171
214	11996
161	1841
59	179
1200	1980
2431	4732
4021	6671
14621	14624
5740	9714
970	4823
745	7099
3782	5788
1024	2472
90	101
23	195
166	390
71	630
12986	14612
10441	12985
975	1835
36	44
3790	10737
2513	10252
1694	6271
653	1560
809	3768
2758	2767
646	3810
8900	10480
1816	6246
3788	11046
122	416
77	342
6414	10306
152	986
3121	3726
73	412
214	725
4152	12718
67	3392
971	6891
1531	4198
971	3837
4513	10578
11421	11988
456	8756
774	871
834	10368
8834	8840
1883	2739
1570	7288
2019	6668
404	6948
1712	6533
8810	8865
972	1281
8847	10390
12785	17840
8022	10869
10466	17375
3637	12045
214	1108
1709	3095
23	1771
6769	11191
11531	13798
1041	11073
1067	3097
6217	10204
36	616
1556	3273
4884	8677
2535	8178
4107	6546
321	905
80	1841
68	347
1024	7381
3543	7371
2867	9013
871	6070
4503	4713
12	1701
11383	11534
6028	6035
169	604
597	7132
1686	3871
9819	10549
13728	14675
2158	11559
1800	3502
4469	4782
363	1897
861	4781
4707	6009
176	3680
3012	10600
19	312
237	383
1710	1755
2580	3661
918	5171
9162	9164
10681	14918
943	2724
12783	12896
5940	5941
35	6186
5749	9680
53	3084
1087	4157
16527	18324
620	9531
3339	8277
2296	3301
6092	8342
22	2132
1007	5090
2206	2722
334	7260
1003	3413
7819	10318
13144	16620
207	262
10413	10423
2806	4566
862	950
324	416
911	3553
1018	1088
483	946
835	6468
6435	10622
2371	2912
214	5725
9819	17082
946	3004
14285	14825
950	1081
10424	10466
2833	2840
2371	2372
2106	2138
386	1153
3814	8858
99	2726
2134	2151
1749	2396
2153	3259
1707	2274
402	3506
13	611
1	1072
52	1726
401	986
573	1682
5683	7865
1253	3726
4161	6439
411	2399
4893	13440
524	9085
17318	18114
507	2514
6436	6478
2075	4392
503	1055
701	1678
2679	5779
260	1806
295	582
299	6537
4057	11598
998	4842
3093	5182
1882	1901
11857	14204
3062	3424
11371	11372
4402	8779
1800	3704
642	882
910	3795
870	8707
10264	10436
1560	1822
10215	13421
162	3686
2370	3235
524	1022
13565	14235
6102	6103
12931	13003
8668	10103
2449	4499
1055	1895
642	1328
4141	4158
13	294
993	4241
1527	10858
214	16833
214	2729
6168	9549
1801	3965
3770	9752
2360	2364
12410	12834
1470	6518
3588	10968
12929	12936
868	3806
13068	14661
214	10729
1	168
2528	3010
1725	1832
139	4533
360	1645
2085	4019
5895	11025
46	3222
339	3696
1456	8379
130	4450
645	2636
13502	17368
1994	9013
975	6885
9268	10210
3074	11037
3796	8813
352	857
218	3224
2127	2190
1878	2756
13746	16442
296	339
1645	2565
417	1865
616	1837
547	6577
10598	12802
13014	16594
1735	8401
8692	10078
1696	3005
193	552
2608	10608
5518	10432
333	2794
2233	11902
1250	9012
8715	9523
378	4106
922	2412
3952	7149
433	1504
920	1783
139	277
194	943
331	417
652	6317
36	3032
618	730
910	3807
524	913
4315	11522
1084	4124
868	4134
10017	11155
724	10100
887	6221
730	1741
214	10525
731	2477
4141	12982
363	2488
329	4775
2066	8259
122	3178
1013	7748
5390	8138
4534	4560
230	272
9087	9723
4479	5830
809	4120
16	232
91	1504
3806	10643
21	2477
7285	12381
3804	9761
3814	10483
1085	2590
851	3220
1728	2578
214	9869
432	3947
312	2429
946	3421
5245	5701
1421	4578
3874	12863
28	2823
2296	9252
2880	12185
6234	10598
203	279
103	3906
386	412
137	2206
2636	3828
18017	18063
214	3559
767	6080
3062	8640
2014	2721
9432	12239
252	1678
4734	6375
1771	1902
2019	3351
524	651
630	2649
214	967
2886	2896
2411	2427
1814	2199
3111	3356
7088	15770
161	1719
1	742
803	3759
1994	2304
111	294
9360	14797
363	386
302	6931
13418	14242
8211	8728
1018	2246
12935	16528
4849	11519
214	11732
1	317
188	3681
2085	3013
324	2926
2798	2801
8845	8900
77	3553
2599	4990
1018	2131
910	8816
366	8226
10097	16640
1097	6579
630	1042
5299	10671
46	3180
6046	12908
524	8472
23	2480
12505	12930
10432	10433
3748	7278
2955	4791
2714	12111
14767	17422
299	5267
899	8847
630	9674
3785	9752
166	597
166	5954
1133	2431
12	2132
172	5973
303	6194
214	4681
15500	15501
4120	10385
80	2145
1013	3648
214	3844
13009	13221
214	7228
15535	15536
366	6211
265	381
2875	2890
1708	2203
946	4042
3301	6880
6725	11206
1452	3241
1	1022
2229	3057
1800	3868
61	3344
6309	7090
9312	14025
194	6052
1771	4425
10725	11187
4519	5575
1319	8881
1278	4610
1675	6160
1015	8469
144	4770
214	2913
71	1815
2310	4287
2363	2374
667	1395
790	1633
13004	16649
727	4452
848	3138
412	4303
5210	8914
1718	4372
1727	2166
3049	9453
1032	2736
1085	4398
2362	2917
5533	13468
827	3565
323	358
31	33
942	2494
2878	2883
4500	9475
363	2484
774	2547
3202	6538
352	4584
230	288
16881	16883
731	3577
1771	4521
818	4170
417	3251
448	8723
862	2027
214	12335
331	7252
630	9687
631	651
421	6243
2810	8348
630	3837
11964	17261
868	2206
93	3511
0	132
950	2038
214	1924
432	7907
2013	8365
10351	10353
630	1520
2218	3365
1739	1842
2084	2097
1	575
6611	9489
16939	17047
2767	2950
1830	6548
774	4707
5833	14869
57	3315
253	3153
8809	8839
78	293
8682	8686
93	1470
834	4639
826	2448
2808	4241
412	506
2448	12015
121	1791
2074	11818
595	722
2426	7247
2121	2410
524	1856
130	272
2454	5711
10680	12292
2765	10159
6229	10374
3554	6026
467	6022
3436	4109
2048	2784
25	2706
2296	6350
139	2197
1	13
1083	11117
9607	10618
311	7040
299	1174
10338	13328
937	1890
1024	3459
13529	18283
2927	11992
12693	14698
85	3610
13436	15391
772	6294
916	2238
2168	3379
3294	8456
358	5091
5302	13848
1242	3019
905	2757
524	6597
1093	8473
3794	4170
7580	9975
702	4110
1727	2477
730	3074
3452	7958
144	686
87	1429
1696	8399
8491	9077
3832	10836
3806	8557
2100	2374
1742	4506
2281	4844
2101	2311
1815	6963
1097	2042
749	10225
4480	12918
2857	3314
59	1085
7519	15961
284	6482
1095	6476
166	4899
4535	6120
312	2478
8850	10754
1689	11436
483	1090
7785	8332
9063	16672
10480	12690
6626	7093
407	2745
70	2847
166	302
630	3734
453	7182
4441	6243
616	1596
1909	11693
730	3530
331	2182
122	2097
1	713
1729	8385
10481	12996
1803	1872
17289	18317
14778	15391
887	1776
1733	1863
3881	8237
5434	6124
483	2015
998	2001
257	6372
14665	15466
3780	3788
3057	3075
909	950
12656	15249
402	4500
412	1413
244	5651
6368	8427
863	8369
670	9856
145	4782
716	8686
5469	14442
6431	6439
263	919
2019	9397
1799	11544
4189	4326
352	2027
5139	8947
299	6834
1783	3453
5044	13578
214	9960
360	884
82	271
3	1900
4155	5536
3709	6548
2168	2515
2096	3276
106	3964
4486	7300
1679	6219
242	399
1821	5365
998	1805
616	950
891	1678
2353	2700
8884	12312
10676	13865
528	2019
6030	6052
1353	7493
15013	16504
283	1022
1854	1856
328	2540
5160	13798
483	1145
998	1545
2290	3211
95	1771
9164	14899
910	10787
5590	11237
2724	5986
312	2034
14008	14121
16711	17452
1675	11414
2562	7154
70	1656
711	2756
193	386
214	11432
1942	3021
5108	6472
1055	2260
8983	16648
1055	3489
264	2263
13971	13973
9433	15121
6359	6834
214	12302
7272	7652
342	7300
3	1922
312	871
811	10445
13972	14618
241	2358
24	2634
2861	12178
2435	3368
1729	4491
10630	10683
3135	3243
2086	7190
1922	4512
3455	7098
1721	5038
46	2535
604	8699
6015	15092
342	1539
4829	4846
4608	4738
975	1643
524	9015
835	3773
4432	8368
2370	5980
8625	8847
4163	10655
434	4241
9535	10708
1454	4287
1747	8390
858	7223
343	6558
12739	14542
6476	14575
244	2416
2893	3997
3775	6475
3951	3953
214	1218
6941	12249
2965	5560
749	5509
327	2720
4152	5232
1951	5912
136	651
4741	6533
1771	3714
627	851
1032	4650
1249	2994
8832	12311
2019	6682
2818	3897
161	268
438	2319
2933	6369
1683	1898
11881	14484
2019	5967
28	524
3062	4561
16964	17052
2643	2685
1725	2519
34	2331
299	6746
857	5090
1025	4136
2290	6950
2267	2863
3131	8501
557	1469
6613	15498
6383	10179
2100	2185
778	2073
17275	18064
71	1935
490	504
1015	7113
597	630
421	7613
16433	16944
1714	7238
299	6655
13901	13906
704	9989
3624	3628
214	4733
218	2500
12508	12509
3755	3766
922	7945
942	946
2133	4014
582	618
15408	15500
36	2936
2161	8323
379	2013
327	1725
469	560
229	4366
8810	16475
2869	8839
1789	1878
8677	10110
2295	11399
36	388
1097	1926
3134	8059
19	1034
3480	3484
1585	2213
15385	18460
97	309
3036	5060
1748	3462
17041	17042
2967	7291
2573	3183
835	6427
925	1200
1728	6890
752	5796
299	332
2458	6612
630	3894
1980	5113
412	1748
1083	6418
231	315
8610	8827
12530	12886
16943	17608
363	6748
524	531
12400	13543
410	831
5374	10214
518	919
818	4158
59	2654
524	541
12151	17829
3790	10624
382	2722
406	1955
906	4396
15965	18514
4919	8682
322	1002
815	4813
35	2776
247	2229
5403	5763
946	9560
1	728
1183	1476
9898	10097
358	2084
1011	3081
248	2056
1097	1883
8138	10539
0	135
214	6347
2968	5027
2702	3417
8	1995
4302	13033
2879	4823
1687	1823
388	3304
3592	6098
2469	3704
299	6839
616	727
13517	15007
1968	3222
4120	6476
1754	2097
214	2940
1792	3263
299	6712
2420	2423
2837	2993
4864	5580
124	4414
5916	8337
5724	13925
59	1624
3793	4148
2118	2206
10680	12774
1011	6271
2787	4231
5153	9092
557	567
412	1030
5336	10113
1555	2423
5363	5727
724	10077
12896	17053
226	6249
3908	3941
1025	11050
911	4049
989	2577
29	201
6379	6383
118	3088
5520	12830
856	1815
2146	2238
11434	12928
0	144
109	886
630	5252
412	2549
524	8167
1207	3873
5879	14960
1682	1755
3140	4491
79	731
1087	3775
262	748
862	1015
6448	6476
10642	12901
352	767
339	4741
461	8797
382	2019
3916	8113
146	273
1902	3819
3454	8018
14844	17049
214	10335
993	2355
2909	4108
972	1419
24	2684
856	1893
2890	3308
3	1758
490	5364
2333	6948
13780	13781
8418	15140
604	8106
2982	12231
6571	7130
872	2791
354	3510
44	2705
5106	13661
767	4398
7894	8061
3782	4431
3	1772
1682	4729
811	10433
2092	2787
9	534
2922	2928
210	1684
141	2660
3810	4120
261	1675
1732	3034
283	2349
12975	15190
8646	8691
1690	9818
950	1153
3094	4540
2353	6790
1281	1419
235	6294
3771	4148
2942	3152
1543	6039
1081	2305
620	9029
126	4436
3258	6088
806	8707
1	1087
1738	2871
9085	16681
3347	11908
214	15757
118	334
1931	2624
2460	6265
2806	2882
379	8258
8138	11266
1731	1810
843	1810
188	2818
46	98
4462	9760
2381	2383
616	2212
16496	18117
8408	9067
227	6261
110	2694
412	1683
283	2489
138	2891
117	4159
363	3190
4566	6053
2121	2404
101	3895
5002	10205
5366	11131
2769	2945
2600	2606
1714	1864
1841	11606
1710	2558
214	3615
4021	10748
1844	6078
1936	1945
1504	1678
13026	16381
214	2044
910	3792
66	3385
201	6117
350	3878
3814	8865
2834	5916
2038	3697
696	8643
0	300
9166	16710
11844	17880
410	2018
616	1629
3814	8828
630	2675
1272	11258
2483	2559
2247	2739
85	2350
3764	3794
1790	4324
339	1024
1724	6075
8031	16175
1563	4429
80	412
3436	4545
7130	9762
5799	8190
5457	10646
2537	6885
1097	4116
12930	14468
1991	4787
6449	13964
418	6611
856	1851
4	309
3075	11024
16620	17244
4368	11421
3759	3790
730	10172
328	2131
998	6909
1789	1799
1013	3271
3778	3789
299	517
341	386
834	8138
119	4176
1965	1978
524	3274
18	2416
1813	8298
2548	8598
2919	2929
373	1389
4431	13225
102	2362
347	3232
2345	8238
5524	10002
237	301
363	8189
4163	13072
1085	2705
6439	8850
730	9487
384	406
599	2459
15327	17311
490	616
1678	6771
214	6633
312	386
2171	4034
214	17652
3644	5844
1390	8955
201	318
8847	8865
483	497
2926	2931
630	9620
2033	3372
1686	2649
4745	13375
34	2350
4115	9520
611	2314
630	3724
5597	14592
214	4953
507	2331
1042	1724
2451	5875
2278	2854
214	1749
214	2847
13361	16116
2064	2560
2613	2615
2764	2954
3795	6479
46	2093
1725	7201
329	5487
2140	2160
4716	7705
547	1844
8813	8847
95	1686
2809	3981
1454	4590
3755	8826
615	6300
101	2443
13509	14247
4151	9743
2469	2624
15247	17566
1680	3466
3	1821
186	6008
2515	2521
6189	11156
1138	2439
10387	14109
792	5697
2535	3168
5123	11214
59	144
2633	3259
1511	2548
868	10641
3336	10780
1856	2078
306	363
2442	6287
1095	5865
616	1521
4560	9503
731	3165
5324	9547
642	1905
390	394
6341	9745
2195	2274
150	2941
6440	10483
1848	3345
5367	8237
299	3520
1013	4746
2097	6083
642	1689
1710	5998
35	2192
3525	12430
1504	2604
1085	4396
2075	8341
3741	10486
331	4566
3780	10359
8388	16311
2842	4241
943	9469
2948	6077
4875	8659
10092	10094
3770	3789
3982	11090
10580	11410
2367	6410
993	1285
214	222
294	2103
3108	4021
981	1024
1024	3057
3448	3455
541	876
188	354
238	3585
604	1165
255	3299
869	6464
2528	3346
1742	4477
3193	8033
80	3589
1419	1441
102	343
3271	7303
52	199
2483	7204
11501	17794
10054	12863
2374	11994
630	9669
15989	15990
2372	3393
803	6479
214	4186
462	1201
1504	3839
1683	2862
3728	4419
1643	3166
2256	3791
16545	17007
995	1831
1893	2639
6445	10655
2604	3013
456	459
267	6497
412	3632
6229	6320
716	8647
2100	2276
109	3070
6194	6880
214	5863
2233	6364
9466	10104
2537	3599
166	4353
6787	15637
1720	1890
3022	8902
780	2019
428	670
597	1002
2048	11795
1729	11487
29	2596
290	853
5908	14528
4153	9548
1597	2450
4303	7892
850	2502
299	6781
560	3043
8839	8900
4566	6026
774	1837
294	3680
8222	12597
466	1025
12861	18100
290	2163
5589	9403
4169	6476
2721	3696
1020	6417
277	476
1034	4501
1019	2655
2664	12086
410	1441
4707	6015
0	369
6923	6950
4242	13120
268	2708
214	9799
312	2061
385	4111
13685	15767
12067	12349
6445	8839
3813	12839
2164	2206
1753	7222
2854	12175
1696	2596
4809	6303
615	6305
28	239
3238	5963
2096	5965
14831	16905
1869	4531
630	9625
2580	2996
2397	7851
2408	2415
412	3863
46	2479
363	2311
456	4313
4884	10103
8104	10752
5579	6633
3770	12758
1734	1788
10419	16528
2621	7258
630	4337
226	3501
1767	6003
5208	5997
6023	7465
2942	6299
4590	7858
537	9179
6478	10217
95	3489
1677	7593
2160	6143
1940	11709
1815	1931
1718	2699
1677	4491
724	10105
97	1750
1786	10281
2212	3154
4566	7382
453	8752
2363	4786
10270	17241
1708	6771
1539	1859
260	1944
692	6118
2076	2184
312	1092
180	307
2363	11983
3755	10587
9096	12997
797	8175
8370	8847
4801	4838
869	10686
8835	10458
6450	9752
1024	2168
2924	3013
1053	5892
3969	4877
234	2387
1011	10581
6383	6386
13515	17458
10393	15400
1087	4128
159	1681
261	354
10489	14472
524	1896
1527	9288
214	10503
519	950
1971	7012
784	1980
214	8548
1901	3217
401	968
214	17849
268	2157
4394	13209
329	1789
144	478
468	1254
421	857
9835	16128
2373	2928
91	1511
1085	2135
1624	5735
312	906
79	1802
922	5083
1004	2206
3717	9180
3045	7966
2323	2774
651	1287
2019	6378
2111	2992
97	1901
13728	16436
195	3319
6480	10402
368	4516
10373	13720
6441	6480
772	3279
407	2472
6417	6421
28	2808
145	2700
4919	8690
10665	10674
2547	6233
13773	15381
6384	9336
3762	6444
280	6544
312	7018
4975	12483
5932	5937
4087	4090
1931	3816
12360	16333
417	2303
199	368
12883	14928
815	3066
13720	17777
214	4469
388	2800
5108	10243
141	1851
8447	11429
630	6960
2945	9256
3789	4120
2278	3724
835	4169
604	6927
